transaction_id,fecha,cuenta,monto,moneda,tipo,descripcion,estado
TXN002080,2026-03-23,4758297750134070,2134.78,MXN,devolucion,Devolucion supermercado,pendiente
TXN002081,2026-03-26,4065728840815506,421.7,MXN,devolucion,Devolucion muebles,pendiente
TXN002082,2026-05-06,4236133269344741,19253.27,MXN,devolucion,Devolucion entretenimiento,pendiente
TXN002083,2026-04-21,4229007597529370,1855.58,MXN,devolucion,Devolucion equipo medico,pendiente
TXN002084,2026-01-11,4852176963465713,93.02,MXN,devolucion,Devolucion computadora,pendiente
TXN002085,2026-02-02,4125960910063959,2397.82,MXN,devolucion,Devolucion farmacia,pendiente
TXN002086,2026-02-20,4839075992764226,598.4,MXN,devolucion,Devolucion curso,pendiente
TXN002087,2026-06-10,4222468179156199,687.67,MXN,devolucion,Devolucion supermercado,pendiente
TXN002088,2026-06-05,4145150301866209,14973.03,MXN,devolucion,Devolucion electrodomestico,pendiente
TXN002089,2026-04-25,4750843025585642,607.25,MXN,devolucion,Devolucion telefonia,pendiente
TXN002090,2026-03-27,4516418509956684,824.19,MXN,devolucion,Devolucion curso,pendiente
TXN002091,2026-03-29,4012211596958536,3801.47,MXN,devolucion,Devolucion supermercado,pendiente
TXN002092,2026-05-10,4603671338993164,544.32,MXN,devolucion,Devolucion suscripcion,pendiente
TXN002093,2026-02-01,4988938760524669,2642.86,MXN,devolucion,Devolucion muebles,pendiente
TXN002094,2026-06-07,4910753293737528,760.66,MXN,devolucion,Devolucion telefonia,pendiente
TXN002095,2026-01-19,4498086472481725,5179.4,MXN,devolucion,Devolucion equipo medico,pendiente
TXN002096,2026-05-22,4951057874777863,9902.1,MXN,devolucion,Devolucion suscripcion,pendiente
TXN002097,2026-04-25,4548203749092566,648.28,MXN,devolucion,Devolucion muebles,pendiente
TXN002098,2026-02-14,4998459271283752,2840.49,MXN,devolucion,Devolucion computadora,pendiente
TXN002099,2026-06-09,4120759622651957,24407.76,MXN,devolucion,Devolucion gasolina,pendiente
TXN002100,2026-01-28,4162564105571403,574.29,MXN,devolucion,Devolucion computadora,pendiente
TXN002101,2026-03-19,4268174474598764,762.96,MXN,devolucion,Devolucion equipo medico,pendiente
TXN002102,2026-06-05,4648031075560566,20491.38,MXN,devolucion,Devolucion refacciones,pendiente
TXN002103,2026-01-13,4530907621887032,1773.32,MXN,devolucion,Devolucion telefonia,pendiente
TXN002104,2026-02-21,4345171481238245,102.9,MXN,devolucion,Devolucion electrodomestico,pendiente
TXN002105,2026-06-01,4275250141001890,929.29,MXN,devolucion,Devolucion muebles,pendiente
TXN002106,2026-05-09,4921088554769152,282.18,MXN,devolucion,Devolucion computadora,pendiente
TXN002107,2026-05-11,4211804914621264,908.91,MXN,devolucion,Devolucion suscripcion,pendiente
TXN002108,2026-04-05,4021527499094050,937.92,MXN,devolucion,Devolucion refacciones,pendiente
TXN002109,2026-03-12,4076984025466520,20951.42,MXN,devolucion,Devolucion farmacia,pendiente
TXN002110,2026-05-13,4551853036324661,3913.67,MXN,devolucion,Devolucion restaurante,pendiente
TXN002111,2026-04-13,4786404303175966,8658.7,MXN,devolucion,Devolucion electrodomestico,pendiente
TXN002112,2026-03-07,4701160160214932,285.07,MXN,devolucion,Devolucion computadora,pendiente
TXN002113,2026-04-06,4724454958513110,13758.52,MXN,devolucion,Devolucion farmacia,pendiente
TXN002114,2026-04-08,4500100703764908,2100.67,MXN,devolucion,Devolucion entretenimiento,pendiente
TXN002115,2026-04-08,4093786672678829,1982.83,MXN,devolucion,Devolucion equipo medico,pendiente
TXN002116,2026-02-16,4290341305759023,2439.7,MXN,devolucion,Devolucion restaurante,pendiente
TXN002117,2026-02-20,4679473658496681,330.98,MXN,devolucion,Devolucion entretenimiento,pendiente
TXN002118,2026-03-24,4262298368651173,17958.42,MXN,devolucion,Devolucion ropa,pendiente
TXN002119,2026-05-05,4542706176324350,73.7,MXN,devolucion,Devolucion computadora,pendiente
TXN002120,2026-05-19,4392518732561452,19203.76,MXN,devolucion,Devolucion computadora,pendiente
TXN002121,2026-02-09,4687510442524062,165.76,MXN,devolucion,Devolucion entretenimiento,pendiente
TXN002122,2026-03-16,4818567742182549,4143.64,MXN,devolucion,Devolucion equipo medico,pendiente
TXN002123,2026-02-14,4929476687219373,877.04,MXN,devolucion,Devolucion gimnasio,pendiente
TXN002124,2026-03-11,4135312888665777,3890.39,MXN,devolucion,Devolucion farmacia,pendiente
TXN002125,2026-01-02,4604534962516482,4912.68,MXN,devolucion,Devolucion gasolina,pendiente
TXN002126,2026-04-02,4335902498720099,3304.1,,devolucion,Devolucion equipo medico,pendiente
TXN002127,2026-04-21,4527473256423376,11368.13,MXN,devolucion,Devolucion gasolina,pendiente
TXN002128,2026-04-12,4448897830004045,1514.44,MXN,devolucion,Devolucion curso,pendiente
TXN002129,2026-01-13,4742912009058674,4669.78,MXN,devolucion,Devolucion internet,pendiente
TXN002130,2026-05-12,4998234879757148,496.26,MXN,devolucion,Devolucion vuelo,pendiente
TXN002131,2026-05-24,4392518732561452,1579.7,MXN,devolucion,Devolucion telefonia,pendiente
TXN002132,2026-01-08,4082071854192200,18003.72,MXN,devolucion,Devolucion suscripcion,pendiente
TXN002133,2026-03-08,4728777896556038,247.96,MXN,devolucion,Devolucion entretenimiento,pendiente
TXN002134,2026-03-03,4712523360402526,1733.98,MXN,devolucion,Devolucion curso,pendiente
TXN002135,2026-04-29,4370524764214876,2638.93,MXN,devolucion,Devolucion electrodomestico,pendiente
TXN002136,2026-04-19,4026773820662186,897.93,MXN,devolucion,Devolucion restaurante,pendiente
TXN002137,2026-05-08,4497548696581609,1851.1,MXN,devolucion,Devolucion herramientas,pendiente
TXN002138,2026-02-20,4994399619252076,4559.84,MXN,devolucion,Devolucion celular,pendiente
TXN002139,2026-01-07,4651494928332070,890.41,MXN,devolucion,Devolucion ropa,pendiente
TXN002140,2026-01-12,4236031762936290,510.84,MXN,devolucion,Devolucion hotel,pendiente
TXN002141,2026-04-14,4314079894665257,1529.14,MXN,devolucion,Devolucion supermercado,pendiente
TXN002142,2026-01-14,4029227797357131,755.89,MXN,devolucion,Devolucion equipo medico,pendiente
TXN002143,2026-05-17,4407701214770955,17992.36,MXN,devolucion,Devolucion herramientas,pendiente
TXN002144,2026-02-03,4180610739772483,223.74,MXN,devolucion,Devolucion computadora,pendiente
TXN002145,2026-01-06,4381141096596493,22088.94,MXN,devolucion,Devolucion gimnasio,pendiente
TXN002146,2026-04-15,4769965267388383,3853.42,MXN,devolucion,Devolucion gasolina,pendiente
TXN002147,2026-05-13,4435241255999174,882.4,MXN,devolucion,Devolucion farmacia,pendiente
TXN002148,2026-05-29,4791833904202456,7576.63,MXN,devolucion,Devolucion gasolina,pendiente
TXN002149,2026-04-08,4809852242665638,3282.83,MXN,devolucion,Devolucion equipo medico,pendiente
TXN002150,2026-04-23,4408257680031998,715.36,MXN,devolucion,Devolucion vuelo,pendiente
TXN002151,2026-04-08,4012211596958536,14914.76,MXN,devolucion,Devolucion gasolina,pendiente
TXN002152,2026-01-24,4103639142687351,3793.49,MXN,devolucion,Devolucion vuelo,pendiente
TXN002153,2026-05-07,4976725055687954,855.05,MXN,devolucion,Devolucion celular,pendiente
TXN002154,2026-03-19,4229794768617431,18249.55,MXN,devolucion,Devolucion refacciones,pendiente
TXN002155,2026-04-14,4558602976047222,2778.81,MXN,devolucion,Devolucion gimnasio,pendiente
TXN002156,2026-05-21,4086999241535506,18845.34,MXN,devolucion,Devolucion internet,pendiente
TXN002157,2026-03-24,4317658486597371,517.68,MXN,devolucion,Devolucion computadora,pendiente
TXN002158,2026-01-04,4321265907743156,586.08,MXN,devolucion,Devolucion telefonia,pendiente
TXN002159,2026-05-20,4298592767050658,762.13,MXN,devolucion,Devolucion computadora,pendiente
TXN002160,2026-02-25,4956881596302318,1901.5,MXN,devolucion,Devolucion farmacia,pendiente
TXN002161,2026-02-11,4614864653925648,242.06,MXN,devolucion,Devolucion supermercado,pendiente
TXN002162,2026-01-26,4501891090140206,2784.49,MXN,devolucion,Devolucion suscripcion,pendiente
TXN002163,2026-04-03,4536307339137652,4392.31,MXN,devolucion,Devolucion suscripcion,pendiente
TXN002164,2026-06-02,4249151414001466,445.46,MXN,devolucion,Devolucion herramientas,pendiente
TXN002165,2026-01-17,4983270311811493,631.27,MXN,devolucion,Devolucion ropa,pendiente
TXN002166,2026-01-01,4081300353484850,1645.77,MXN,devolucion,Devolucion farmacia,pendiente
TXN002167,2026-05-26,4130651734873613,12714.94,MXN,devolucion,Devolucion muebles,pendiente
TXN002168,2026-04-02,4522272081244186,19577.49,MXN,devolucion,Devolucion hotel,pendiente
TXN002169,2026-01-20,4721218274657448,813.3,MXN,devolucion,Devolucion farmacia,pendiente
TXN002170,2026-02-03,4709997245462984,11352.91,MXN,devolucion,Devolucion internet,pendiente
TXN002171,2026-05-02,4541974247896056,3864.55,MXN,devolucion,Devolucion herramientas,pendiente
TXN002172,2026-02-04,4529664526565877,3916.09,MXN,devolucion,Devolucion celular,pendiente
TXN002173,2026-04-14,4184913520170471,932.33,MXN,devolucion,Devolucion restaurante,pendiente
TXN002174,2026-05-26,4236133269344741,2420.49,MXN,devolucion,Devolucion muebles,pendiente
TXN002175,2026-02-11,4084069359646723,832.73,MXN,devolucion,Devolucion restaurante,pendiente
TXN002176,2026-04-06,4769965267388383,366.78,MXN,devolucion,Devolucion farmacia,pendiente
TXN002177,2026-04-16,4724454958513110,21878.76,MXN,devolucion,Devolucion equipo medico,pendiente
TXN002178,2026-04-11,4423366710151519,121.26,MXN,devolucion,Devolucion gasolina,pendiente
TXN002179,2026-05-23,4071647159762306,280.31,MXN,devolucion,Devolucion hotel,pendiente
TXN002180,2026-01-18,4993283594288046,687.11,MXN,devolucion,Devolucion celular,pendiente
TXN002181,2026-04-01,4453205927737898,1047.65,MXN,devolucion,Devolucion hotel,pendiente
TXN002182,2026-03-14,4661140328650169,37.77,MXN,devolucion,Devolucion curso,pendiente
TXN002183,2026-02-12,4700757482441823,1290.05,MXN,devolucion,Devolucion muebles,pendiente
TXN002184,2026-01-16,4050851535664631,19954.75,MXN,devolucion,Devolucion entretenimiento,pendiente
TXN002185,2026-04-02,4079690561266548,2670.84,MXN,devolucion,Devolucion celular,pendiente
TXN002186,2026-06-09,4672420638049988,4742.67,MXN,devolucion,Devolucion ropa,pendiente
TXN002187,2026-03-19,4419118655499241,3221.76,MXN,devolucion,Devolucion internet,pendiente
TXN002188,2026-04-18,4554506551945996,4027.25,MXN,devolucion,Devolucion ropa,pendiente
TXN002189,2026-06-01,4677077885307884,4157.84,MXN,devolucion,Devolucion supermercado,pendiente
TXN002190,2026-06-06,4513860082753592,2948.45,MXN,devolucion,Devolucion muebles,pendiente
TXN002191,2026-05-23,4222468179156199,5198.85,MXN,devolucion,Devolucion curso,pendiente
TXN002192,2026-03-21,4641011132033255,1254.17,MXN,devolucion,Devolucion telefonia,pendiente
TXN002193,2026-01-27,4131831457134904,1718.61,MXN,devolucion,Devolucion refacciones,pendiente
TXN002194,2026-02-03,4917687451555970,507.49,MXN,devolucion,Devolucion muebles,pendiente
TXN002195,2026-05-21,4453277345228606,2135.27,MXN,devolucion,Devolucion computadora,pendiente
TXN002196,2026-01-07,4423366710151519,699.23,MXN,devolucion,Devolucion herramientas,pendiente
TXN002197,2026-03-10,4330400532363772,5111.65,MXN,devolucion,Devolucion electrodomestico,pendiente
TXN002198,2026-03-23,4026773820662186,3346.29,MXN,devolucion,Devolucion gasolina,pendiente
TXN002199,2026-02-14,4994015397912856,4741.27,MXN,devolucion,Devolucion entretenimiento,pendiente
TXN002200,2026-06-07,4253322428180207,699.84,MXN,devolucion,Devolucion curso,pendiente
TXN002201,2026-04-29,4396028852962612,741.63,MXN,devolucion,Devolucion curso,pendiente
TXN002202,2026-03-23,4363909220861651,259.66,MXN,devolucion,Devolucion farmacia,pendiente
TXN002203,2026-03-21,4674361362898095,1761.46,MXN,devolucion,Devolucion internet,pendiente
TXN002204,2026-01-07,4270548978070806,16344.63,MXN,devolucion,Devolucion computadora,pendiente
TXN002205,2026-01-11,4560210224463583,650.23,MXN,devolucion,Devolucion refacciones,pendiente
TXN002206,2026-05-02,4827275974069237,4554.18,MXN,devolucion,Devolucion gasolina,pendiente
TXN002207,2026-01-29,4844980477367319,22582.83,MXN,devolucion,Devolucion equipo medico,pendiente
TXN002208,2026-03-10,4853528295952027,4680.59,MXN,devolucion,Devolucion farmacia,pendiente
TXN002209,2026-05-22,4958578323250559,306.7,MXN,devolucion,Devolucion computadora,pendiente
TXN002210,2026-01-13,4892608218877977,12422.69,MXN,devolucion,Devolucion celular,pendiente
TXN002211,2026-01-14,4774390224605563,106.4,MXN,devolucion,Devolucion entretenimiento,pendiente
TXN002212,2026-06-12,4459159805413304,2446.99,MXN,devolucion,Devolucion gasolina,pendiente
TXN002213,2026-05-30,4865285600354084,824.29,MXN,devolucion,Devolucion restaurante,pendiente
TXN002214,2026-04-29,4413645957641357,1797.49,MXN,devolucion,Devolucion gasolina,pendiente
TXN002215,2026-01-26,4071647159762306,4313.52,MXN,devolucion,Devolucion suscripcion,pendiente
TXN002216,2026-03-13,4259230410041041,9725.79,MXN,devolucion,Devolucion supermercado,pendiente
TXN002217,2026-05-09,4111111626831855,17266.7,MXN,devolucion,Devolucion internet,pendiente
TXN002218,2026-05-29,4625022057790407,24805.4,MXN,devolucion,Devolucion restaurante,pendiente
TXN002219,2026-05-09,4504550511465107,347.35,MXN,devolucion,Devolucion equipo medico,pendiente
TXN002220,2026-01-01,4068973545884198,21625.35,MXN,devolucion,Devolucion refacciones,pendiente
TXN002221,2026-03-14,4298322046477388,3687.81,MXN,devolucion,Devolucion herramientas,pendiente
TXN002222,2026-02-24,4614864653925648,179.95,MXN,devolucion,Devolucion equipo medico,pendiente
TXN002223,2026-03-09,4909390983841885,2039.97,MXN,devolucion,Devolucion refacciones,pendiente
TXN002224,2026-02-12,4176886331385191,16438.41,MXN,devolucion,Devolucion muebles,pendiente
TXN002225,2026-02-15,4252546328946914,1947.25,MXN,devolucion,Devolucion refacciones,pendiente
TXN002226,2026-06-01,4722551860166466,401.31,MXN,devolucion,Devolucion suscripcion,pendiente
TXN002227,2026-01-30,4320537476599129,298.52,MXN,devolucion,Devolucion farmacia,pendiente
TXN002228,2026-02-24,4953669669164764,3126.66,MXN,devolucion,Devolucion electrodomestico,pendiente
TXN002229,2026-02-05,4770837218990818,23937.08,MXN,devolucion,Devolucion telefonia,pendiente
TXN002230,2026-04-13,4169724003344263,407.95,MXN,devolucion,Devolucion entretenimiento,pendiente
TXN002231,2026-03-10,4540654268998991,439.98,MXN,devolucion,Devolucion muebles,pendiente
TXN002232,2026-04-14,4511767793633575,437.33,MXN,devolucion,Devolucion farmacia,pendiente
TXN002233,2026-04-03,4105907730234241,38.16,MXN,devolucion,Devolucion restaurante,pendiente
TXN002234,2026-02-24,4234001506978654,242.33,MXN,devolucion,Devolucion refacciones,pendiente
TXN002235,2026-04-11,4852176963465713,749.24,MXN,devolucion,Devolucion gimnasio,pendiente
TXN002236,2026-05-04,4126121198397557,16047.62,MXN,devolucion,Devolucion muebles,pendiente
TXN002237,2026-05-24,4103639142687351,79.67,MXN,devolucion,Devolucion farmacia,pendiente
TXN002238,2026-05-24,4700757482441823,4999.38,MXN,devolucion,Devolucion internet,pendiente
TXN002239,2026-05-23,4394032019521897,694.27,MXN,devolucion,Devolucion refacciones,pendiente
TXN002240,2026-01-29,4345620805216816,13947.24,MXN,devolucion,Devolucion supermercado,pendiente
TXN002241,2026-04-26,4917119200438177,16640.02,MXN,devolucion,Devolucion equipo medico,pendiente
TXN002242,2026-04-19,4603194753735841,1180.88,MXN,devolucion,Devolucion equipo medico,pendiente
TXN002243,2026-05-29,4639795558580777,665.51,MXN,devolucion,Devolucion vuelo,pendiente
TXN002244,2026-05-01,4061896461961544,270.88,MXN,devolucion,Devolucion internet,pendiente
TXN002245,2026-01-05,4994015397912856,4276.94,MXN,devolucion,Devolucion celular,pendiente
TXN002246,2026-01-09,4991539658091839,14980.71,MXN,devolucion,Devolucion restaurante,pendiente
TXN002247,2026-02-14,4489807065232444,48.43,MXN,devolucion,Devolucion farmacia,pendiente
TXN002248,2026-05-18,4911213295316336,4548.52,MXN,devolucion,Devolucion gasolina,pendiente
TXN002249,2026-05-05,4427604223114991,1413.95,MXN,devolucion,Devolucion equipo medico,pendiente
TXN002250,2026-01-04,4169724003344263,3778.61,MXN,devolucion,Devolucion refacciones,pendiente
TXN002251,2026-05-07,4290341305759023,1448.44,MXN,devolucion,Devolucion supermercado,pendiente
TXN002252,2026-03-04,4162564105571403,2525.31,MXN,devolucion,Devolucion entretenimiento,pendiente
TXN002253,2026-02-13,4889788380659424,14915.11,MXN,devolucion,Devolucion muebles,pendiente
TXN002254,2026-05-08,4564710971093749,10000.65,MXN,devolucion,Devolucion muebles,pendiente
TXN002255,2026-03-13,4080155916669464,4012.03,MXN,devolucion,Devolucion suscripcion,pendiente
TXN002256,2026-02-13,4993283594288046,924.0,MXN,devolucion,Devolucion telefonia,pendiente
TXN002257,2026-03-24,4509875517463475,12789.14,MXN,devolucion,Devolucion celular,pendiente
TXN002258,2026-02-08,4308477157795464,18334.51,MXN,devolucion,Devolucion herramientas,pendiente
TXN002259,2026-06-06,4797991429556534,2969.11,MXN,devolucion,Devolucion supermercado,pendiente
TXN002260,2026-05-23,4424621199976378,646.58,MXN,devolucion,Devolucion curso,pendiente
TXN002261,2026-05-03,4827313981133767,742.1,MXN,devolucion,Devolucion gasolina,pendiente
TXN002262,2026-05-18,4088825718304351,3110.35,MXN,devolucion,Devolucion herramientas,pendiente
TXN002263,2026-04-29,4502029730312721,366.64,MXN,devolucion,Devolucion entretenimiento,pendiente
TXN002264,2026-01-28,4553012802140327,4837.16,MXN,devolucion,Devolucion entretenimiento,pendiente
TXN002265,2026-03-02,4114566716163907,7248.04,MXN,devolucion,Devolucion refacciones,pendiente
TXN002266,2026-01-22,4691738348239257,878.58,MXN,devolucion,Devolucion curso,pendiente
TXN002267,2026-01-07,4498086472481725,48.45,MXN,devolucion,Devolucion gimnasio,pendiente
TXN002268,2026-04-15,4388048289528435,725.7,MXN,devolucion,Devolucion restaurante,pendiente
TXN002269,2026-04-22,4453277345228606,2456.8,MXN,devolucion,Devolucion restaurante,pendiente
TXN002270,2026-03-03,4688593172129352,11999.95,MXN,devolucion,Devolucion electrodomestico,pendiente
TXN002271,2026-01-21,4748339997241256,3152.67,MXN,devolucion,Devolucion suscripcion,pendiente
TXN002272,2026-02-20,4303235290901920,3529.51,MXN,devolucion,Devolucion internet,pendiente
TXN002273,2026-05-21,4769965267388383,13530.01,MXN,devolucion,Devolucion muebles,pendiente
TXN002274,2026-05-23,4688593172129352,18730.82,MXN,devolucion,Devolucion suscripcion,pendiente
TXN002275,2026-05-22,4740519214733531,2420.53,MXN,devolucion,Devolucion herramientas,pendiente
TXN002276,2026-03-20,4136496275737403,183.11,MXN,devolucion,Devolucion electrodomestico,pendiente
TXN002277,2026-03-25,4931040582979080,220.4,MXN,devolucion,Devolucion restaurante,pendiente
TXN002278,2026-02-24,4006144495900761,2656.29,MXN,devolucion,Devolucion refacciones,pendiente
TXN002279,2026-02-01,4833698881125150,12005.44,MXN,devolucion,Devolucion ropa,pendiente
TXN002280,2026-01-04,4012700259598102,988.17,MXN,devolucion,Devolucion telefonia,pendiente
TXN002281,2026-03-24,4511767793633575,3374.1,MXN,devolucion,Devolucion equipo medico,pendiente
TXN002282,2026-06-06,4885357874267422,17765.32,MXN,devolucion,Devolucion ropa,pendiente
TXN002283,2026-05-15,4314240969831220,761.87,MXN,devolucion,Devolucion restaurante,pendiente
TXN002284,2026-03-02,4499000229108109,967.01,MXN,devolucion,Devolucion curso,pendiente
TXN002285,2026-01-02,4905770556426990,516.34,MXN,devolucion,Devolucion entretenimiento,pendiente
TXN002286,2026-02-13,4131831457134904,8569.82,MXN,devolucion,Devolucion refacciones,pendiente
TXN002287,2026-03-29,4253682061579979,4384.71,MXN,devolucion,Devolucion celular,pendiente
TXN002288,2026-01-30,4496820240235852,3310.68,MXN,devolucion,Devolucion ropa,pendiente
TXN002289,2026-05-05,4722551860166466,452.88,MXN,devolucion,Devolucion refacciones,pendiente
TXN002290,2026-01-27,4422654127992110,728.36,MXN,devolucion,Devolucion gimnasio,pendiente
TXN002291,2026-04-25,4709997245462984,17396.37,MXN,devolucion,Devolucion gasolina,pendiente
TXN002292,2026-04-13,4486919002798506,225.5,MXN,devolucion,Devolucion muebles,pendiente
TXN002293,2026-01-04,4197458888730097,319.4,MXN,devolucion,Devolucion vuelo,pendiente
TXN002294,2026-03-15,4871056219148214,168.14,MXN,devolucion,Devolucion entretenimiento,pendiente
TXN002295,2026-02-24,4336129315529989,2045.35,MXN,devolucion,Devolucion telefonia,pendiente
TXN002296,2026-01-29,4390528331983222,875.51,MXN,devolucion,Devolucion supermercado,pendiente
TXN002297,2026-01-20,4848518335893429,5888.23,MXN,devolucion,Devolucion gimnasio,pendiente
TXN002298,2026-04-17,4453205927737898,543.44,MXN,devolucion,Devolucion curso,pendiente
TXN002299,2026-04-08,4571008040266384,472.8,MXN,devolucion,Devolucion ropa,pendiente
TXN002300,2026-03-13,4033370014426850,4337.01,MXN,devolucion,Devolucion celular,pendiente
TXN002301,2026-05-01,4263725133653795,8197.53,MXN,devolucion,Devolucion internet,pendiente
TXN002302,2026-05-03,4885352213525312,192.32,MXN,devolucion,Devolucion curso,pendiente
TXN002303,2026-03-15,4222468179156199,6954.88,MXN,devolucion,Devolucion gimnasio,pendiente
TXN002304,2026-05-06,4450450768708118,350.77,MXN,devolucion,Devolucion equipo medico,pendiente
TXN002305,2026-02-10,4172426169182974,770.68,MXN,devolucion,Devolucion entretenimiento,pendiente
TXN002306,2026-04-08,4931040582979080,4883.29,MXN,devolucion,Devolucion electrodomestico,pendiente
TXN002307,2026-05-12,4885352213525312,438.83,MXN,devolucion,Devolucion vuelo,pendiente
TXN002308,2026-04-05,4277058436138188,368.05,MXN,devolucion,Devolucion celular,pendiente
TXN002309,2026-03-25,4493694610306652,3834.51,MXN,devolucion,Devolucion farmacia,pendiente
TXN002310,2026-06-11,4293279435660604,841.76,MXN,devolucion,Devolucion vuelo,pendiente
TXN002311,2026-04-05,4797991429556534,16187.96,MXN,devolucion,Devolucion telefonia,pendiente
TXN002312,2026-02-20,4348725885388060,24.11,MXN,devolucion,Devolucion internet,pendiente
TXN002313,2026-02-15,4450450768708118,835.73,MXN,devolucion,Devolucion entretenimiento,pendiente
TXN002314,2026-04-30,4797991429556534,4962.9,MXN,devolucion,Devolucion curso,pendiente
TXN002315,2026-04-27,4180033020508049,830.29,MXN,devolucion,Devolucion entretenimiento,pendiente
TXN002316,2026-03-25,4871913023615350,752.44,MXN,devolucion,Devolucion computadora,pendiente
TXN002317,2026-05-07,4238505394957943,930.15,MXN,devolucion,Devolucion electrodomestico,pendiente
TXN002318,2026-05-07,4832626645442504,14061.13,MXN,devolucion,Devolucion vuelo,pendiente
TXN002319,2026-05-22,4431895238062939,286.74,MXN,devolucion,Devolucion herramientas,pendiente
TXN002320,2026-04-10,4782191162071644,3209.0,MXN,devolucion,Devolucion herramientas,pendiente
TXN002321,2026-01-05,4602126313603976,327.95,MXN,devolucion,Devolucion electrodomestico,pendiente
TXN002322,2026-04-24,4930192354770081,5300.8,MXN,devolucion,Devolucion hotel,pendiente
TXN002323,2026-03-16,4589809007151486,192.7,MXN,devolucion,Devolucion gimnasio,pendiente
TXN002324,2026-01-10,4200685072708934,284.28,MXN,devolucion,Devolucion restaurante,pendiente
TXN002325,2026-06-03,4180565031729349,4992.4,MXN,devolucion,Devolucion electrodomestico,pendiente
TXN002326,2026-06-01,4138211095144810,1978.16,MXN,devolucion,Devolucion celular,pendiente
TXN002327,2026-02-25,4594474777091063,9939.07,MXN,devolucion,Devolucion restaurante,pendiente
TXN002328,2026-05-08,4502488061741787,4566.38,MXN,devolucion,Devolucion hotel,pendiente
TXN002329,2026-05-28,4443402257676878,411.54,MXN,devolucion,Devolucion celular,pendiente
TXN002330,2026-02-19,4111111626831855,4401.78,MXN,devolucion,Devolucion entretenimiento,pendiente
TXN002331,2026-04-04,4994898233743414,22946.39,MXN,devolucion,Devolucion celular,pendiente
TXN002332,2026-05-09,4444089568361182,4539.75,MXN,devolucion,Devolucion hotel,pendiente
TXN002333,2026-02-14,4695489042549422,695.71,MXN,devolucion,Devolucion entretenimiento,pendiente
TXN002334,2026-03-22,4861264157513851,31.98,MXN,devolucion,Devolucion supermercado,pendiente
TXN002335,2026-01-30,4722610116195998,489.57,MXN,devolucion,Devolucion equipo medico,pendiente
TXN002336,2026-03-01,4435067525618488,31.5,MXN,devolucion,Devolucion entretenimiento,pendiente
TXN002337,2026-02-25,4950870853040918,513.12,MXN,devolucion,Devolucion curso,pendiente
TXN002338,2026-06-10,4722997258856978,23804.88,MXN,devolucion,Devolucion equipo medico,pendiente
TXN002339,2026-02-08,4764489063250283,3889.44,MXN,devolucion,Devolucion hotel,pendiente
TXN002340,2026-03-22,4568566831571712,873.26,MXN,devolucion,Devolucion refacciones,pendiente
TXN002341,2026-03-06,4614864653925648,4827.29,MXN,devolucion,Devolucion restaurante,pendiente
TXN002342,2026-05-09,4321265907743156,131.87,MXN,devolucion,Devolucion suscripcion,pendiente
TXN002343,2026-02-24,4153986508957778,74.24,MXN,devolucion,Devolucion internet,pendiente
TXN002344,2026-06-01,4992390026963233,724.29,MXN,devolucion,Devolucion muebles,pendiente
TXN002345,2026-03-30,4184014653759898,4094.9,MXN,devolucion,Devolucion celular,pendiente
TXN002346,2026-05-21,4112968876125337,23687.64,MXN,devolucion,Devolucion gasolina,pendiente
TXN002347,2026-01-19,4145150301866209,20293.49,MXN,devolucion,Devolucion ropa,pendiente
TXN002348,2026-05-18,4845067316963378,2219.34,MXN,devolucion,Devolucion equipo medico,pendiente
TXN002349,2026-06-05,4110500154887750,123.94,MXN,devolucion,Devolucion internet,pendiente
TXN002350,2026-05-27,4843373186013721,447.44,MXN,devolucion,Devolucion gasolina,pendiente
TXN002351,2026-06-05,4828127315186063,559.64,MXN,devolucion,Devolucion ropa,pendiente
TXN002352,2026-03-30,4316978409716080,2781.08,MXN,devolucion,Devolucion gimnasio,pendiente
TXN002353,2026-01-30,4180565031729349,9089.6,MXN,devolucion,Devolucion entretenimiento,pendiente
TXN002354,2026-01-01,4234500418337675,8189.89,MXN,devolucion,Devolucion electrodomestico,pendiente
TXN002355,2026-02-17,4029227797357131,2213.74,MXN,devolucion,Devolucion vuelo,pendiente
TXN002356,2026-02-10,4722997258856978,7564.74,MXN,devolucion,Devolucion computadora,pendiente
TXN002357,2026-03-02,4130172529188002,3703.26,MXN,devolucion,Devolucion restaurante,pendiente
TXN002358,2026-06-07,4012004184079935,2616.76,MXN,devolucion,Devolucion farmacia,pendiente
TXN002359,2026-04-20,4834105418412020,224.43,MXN,devolucion,Devolucion gasolina,pendiente
TXN002360,2026-03-27,4478294871567825,1779.49,MXN,devolucion,Devolucion entretenimiento,pendiente
TXN002361,2026-02-18,4369428450653467,307.58,MXN,devolucion,Devolucion electrodomestico,pendiente
TXN002362,2026-04-15,4834345012302002,4768.76,MXN,devolucion,Devolucion hotel,pendiente
TXN002363,2026-04-01,4750843025585642,1418.34,MXN,devolucion,Devolucion gasolina,pendiente
TXN002364,2026-03-12,4453205927737898,160.1,MXN,devolucion,Devolucion refacciones,pendiente
TXN002365,2026-05-26,4211804914621264,8443.72,MXN,devolucion,Devolucion farmacia,pendiente
TXN002366,2026-06-01,4335902498720099,7674.97,MXN,devolucion,Devolucion farmacia,pendiente
TXN002367,2026-03-10,4478282607242289,168.79,MXN,devolucion,Devolucion curso,pendiente
